"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
282247,"Chordata","Teleostei","Perciformes","Zoarcidae","Phucocoetes","Phucocoetes latitans","fish",,,,,FALSE,TRUE,
236485,"Chordata","Teleostei","Perciformes","Pinguipedidae","Pinguipes","Pinguipes brasilianus","fish",,2,,,TRUE,TRUE,
276286,"Chordata","Teleostei","Perciformes","Triglidae","Prionotus","Prionotus nudigula","fish",,1,,,TRUE,TRUE,
282462,"Chordata","Teleostei","Perciformes","Pinguipedidae","Pseudopercis","Pseudopercis numida","fish",,1,,,TRUE,TRUE,
282463,"Chordata","Teleostei","Perciformes","Pinguipedidae","Pseudopercis","Pseudopercis semifasciata","fish",,2,,,TRUE,TRUE,
274829,"Chordata","Teleostei","Perciformes","Sebastidae","Sebastes","Sebastes oculatus","fish",,10,2019,,TRUE,TRUE,
281885,"Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Oncopterus","Oncopterus darwinii","fish",,1,,,TRUE,TRUE,
275814,"Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys isosceles","fish",,1,,,TRUE,TRUE,
275818,"Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Paralichthys","Paralichthys patagonicus","fish","VU",2,,,TRUE,TRUE,
283200,"Chordata","Teleostei","Pleuronectiformes","Paralichthyidae","Xystreurys","Xystreurys rasilis","fish",,1,,,TRUE,TRUE,
219709,"Chordata","Teleostei","Scombriformes","Scombridae","Gasterochisma","Gasterochisma melampus","fish",,,,,FALSE,TRUE,
151482,"Chordata","Teleostei","Scombriformes","Pomatomidae","Pomatomus","Pomatomus saltatrix","fish","VU",1,,,TRUE,TRUE,
127022,"Chordata","Teleostei","Scombriformes","Scombridae","Scomber","Scomber japonicus","fish",,1,,,TRUE,TRUE,
282757,"Chordata","Teleostei","Scombriformes","Centrolophidae","Seriolella","Seriolella porosa","fish",,1,,,TRUE,TRUE,
273998,"Chordata","Teleostei","Scombriformes","Stromateidae","Stromateus","Stromateus brasiliensis","fish",,1,,,TRUE,TRUE,
159445,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Hippocampus","Hippocampus erectus","fish","VU",1,,,TRUE,FALSE,
281324,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Leptonotus","Leptonotus blainvilleanus","fish",,,,,FALSE,TRUE,
127426,"Chordata","Teleostei","Zeiformes","Zeidae","Zenopsis","Zenopsis conchifer","fish",,,,,FALSE,TRUE,
231435,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus australis","mammal",,,,,FALSE,TRUE,
477318,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus australis forsteri","mammal",,,,,FALSE,TRUE,
254999,"Chordata","Mammalia","Carnivora","Otariidae","Eumetopias","Eumetopias jubatus","mammal","NT",,,,FALSE,TRUE,
231417,"Chordata","Mammalia","Carnivora","Phocidae","Hydrurga","Hydrurga leptonyx","mammal",,,,,FALSE,TRUE,
344008,"Chordata","Mammalia","Carnivora","Phocidae","Lobodon","Lobodon carcinophagus","mammal",,,,,FALSE,TRUE,
231413,"Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga leonina","mammal",,1320,2010,,TRUE,TRUE,
344630,"Chordata","Mammalia","Carnivora","Otariidae","Otaria","Otaria byronia","mammal",,393,2013,,TRUE,TRUE,
137087,"Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera acutorostrata","mammal",,,,,FALSE,TRUE,
137088,"Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Balaenoptera","Balaenoptera borealis","mammal","EN",,,,FALSE,TRUE,
254976,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Cephalorhynchus","Cephalorhynchus commersonii","mammal",,2,1985,,TRUE,TRUE,
137094,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Delphinus","Delphinus delphis","mammal",,,,,FALSE,TRUE,
220222,"Chordata","Mammalia","Cetartiodactyla","Balaenidae","Eubalaena","Eubalaena australis","mammal",,403,2023,,TRUE,TRUE,
137097,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Globicephala","Globicephala melas","mammal",,1,1976,,TRUE,TRUE,
343900,"Chordata","Mammalia","Cetartiodactyla","Ziphiidae","Hyperoodon","Hyperoodon planifrons","mammal",,,,,FALSE,TRUE,
