"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
277249,"Chordata","Teleostei","Blenniiformes","Blenniidae","Entomacrodus","Entomacrodus nigricans","fish",,1,1985,,TRUE,TRUE,
280846,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Gillellus","Gillellus jacksoni","fish",,,,,FALSE,TRUE,
280850,"Chordata","Teleostei","Blenniiformes","Dactyloscopidae","Gillellus","Gillellus uranidea","fish",,,,,FALSE,TRUE,
993098,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Gobioclinus","Gobioclinus bucciferus","fish",,,,,FALSE,TRUE,
276311,"Chordata","Teleostei","Blenniiformes","Blenniidae","Hypleurochilus","Hypleurochilus aequipinnis","fish",,1,1985,,TRUE,TRUE,
159602,"Chordata","Teleostei","Blenniiformes","Blenniidae","Hypleurochilus","Hypleurochilus geminatus","fish",,,,,FALSE,TRUE,
276325,"Chordata","Teleostei","Blenniiformes","Blenniidae","Hypsoblennius","Hypsoblennius hentz","fish",,,,,FALSE,TRUE,
276326,"Chordata","Teleostei","Blenniiformes","Blenniidae","Hypsoblennius","Hypsoblennius invemar","fish",,,,,FALSE,TRUE,
281260,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Labrisomus","Labrisomus nuchipinnis","fish",,,,,FALSE,TRUE,
281441,"Chordata","Teleostei","Blenniiformes","Blenniidae","Lupinoblennius","Lupinoblennius nicholsi","fish",,,,,FALSE,TRUE,
281496,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus erdmani","fish",,,,,FALSE,TRUE,
281498,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus gilli","fish",,,,,FALSE,TRUE,
281500,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Malacoctenus","Malacoctenus macropus","fish",,,,,FALSE,TRUE,
